,County,YYYYWW,Population,Pop Density
7743,Kinmen,2012_04,105433.99999999999,688.7000000000003
7744,Kinmen,2012_05,105664.24469563027,690.1951242192756
7745,Kinmen,2012_06,105894.99219509865,691.6934942588374
7746,Kinmen,2012_07,106126.24359641824,693.1951171651561
7747,Kinmen,2012_08,106358.00000000003,694.7000000000003
7748,Kinmen,2012_09,106567.38089390012,696.0709365033022
7749,Kinmen,2012_10,106777.17398395596,697.444578443334
7750,Kinmen,2012_11,106987.38008163446,698.8209311590648
7751,Kinmen,2012_12,107198.00000000003,700.1999999999998
7752,Kinmen,2012_13,107409.03455371772,701.5817903262014
7753,Kinmen,2012_14,107309.82490101796,700.9238766951433
7754,Kinmen,2012_15,107421.76645354515,701.6485017442851
7755,Kinmen,2012_16,107533.82477926803,702.3738759210845
7756,Kinmen,2012_17,107645.99999999999,703.1000000000001
7757,Kinmen,2012_18,107771.03199225424,703.9235519111243
7758,Kinmen,2012_19,107896.20921051862,704.7480684613472
7759,Kinmen,2012_20,108021.53182347472,705.5735507805656
7760,Kinmen,2012_21,108147.00000000003,706.3999999999996
7761,Kinmen,2012_22,108350.42531310895,707.7212882630513
7762,Kinmen,2012_23,108554.23327074814,709.0450479341916
7763,Kinmen,2012_24,108758.42459267481,710.3712836360745
7764,Kinmen,2012_25,108963.00000000003,711.7000000000002
7765,Kinmen,2012_26,109167.9602151913,713.0312016659311
7766,Kinmen,2012_27,109153.74853411102,712.9467202598478
7767,Kinmen,2012_28,109344.83098894068,714.1956244615337
7768,Kinmen,2012_29,109536.24794904416,715.4467164307774
7769,Kinmen,2012_30,109727.99999999999,716.7000000000002
7770,Kinmen,2012_31,110007.6788975785,718.5180703781149
7771,Kinmen,2012_32,110288.07065136282,720.3407526997205
7772,Kinmen,2012_33,110569.17707830793,722.1680586640463
7773,Kinmen,2012_34,110850.99999999997,723.9999999999997
7774,Kinmen,2012_35,111081.28142710426,725.5202052608718
7775,Kinmen,2012_36,111312.04123993052,727.0436025438914
7776,Kinmen,2012_37,111543.28043227538,728.5701985514472
7777,Kinmen,2012_38,111774.99999999994,730.1000000000003
7778,Kinmen,2012_39,112007.20094103413,731.6330136201141
7779,Kinmen,2012_40,111941.87591859346,731.1726338774059
7780,Kinmen,2012_41,112109.00097672803,732.2468436258362
7781,Kinmen,2012_42,112276.37554635976,733.322631560498
7782,Kinmen,2012_43,112444.00000000004,734.3999999999999
7783,Kinmen,2012_44,112610.38035280863,735.4975371967078
7784,Kinmen,2012_45,112777.006894136,736.5967146274817
7785,Kinmen,2012_46,112943.8799882606,737.6975347435989
7786,Kinmen,2012_47,113110.99999999997,738.7999999999997
7787,Kinmen,2012_48,113271.65739079972,739.8477689669783
7788,Kinmen,2012_49,113432.54297158291,740.8970238838864
7789,Kinmen,2012_50,113593.65706645955,741.9477668581042
7790,Kinmen,2012_51,113755.00000000003,743.0000000000002
7791,Kinmen,2012_52,113916.57209723568,744.0537254229358
7792,Kinmen,2013_01,113863.8436837115,743.7239412554726
7793,Kinmen,2013_02,113972.7915118341,744.4485878823333
7794,Kinmen,2013_03,114081.8435840158,745.1739405678601
7795,Kinmen,2013_04,114191.00000000001,745.9000000000001
7796,Kinmen,2013_05,114359.6261162804,746.9975750372143
7797,Kinmen,2013_06,114528.50124314037,748.0967651313565
7798,Kinmen,2013_07,114697.62574829442,749.1975726589459
7799,Kinmen,2013_08,114867.00000000006,750.2999999999998
7800,Kinmen,2013_09,115050.0619200622,751.4971318479163
7801,Kinmen,2013_10,115233.41558332808,752.6961737646869
7802,Kinmen,2013_11,115417.06145474467,753.8971287978984
7803,Kinmen,2013_12,115601.00000000003,755.0999999999998
7804,Kinmen,2013_13,115785.23168552425,756.3047904283106
7805,Kinmen,2013_14,115742.49002257733,756.0233051498994
7806,Kinmen,2013_15,115884.15322208642,756.9477392792717
7807,Kinmen,2013_16,116025.98981048744,757.873303768586
7808,Kinmen,2013_17,116168.0,758.8000000000001
7809,Kinmen,2013_18,116268.36984484026,759.4491664651345
7810,Kinmen,2013_19,116368.8264098251,760.0988883033574
7811,Kinmen,2013_20,116469.36976988117,760.7491659897998
7812,Kinmen,2013_21,116570.00000000003,761.3999999999996
7813,Kinmen,2013_22,116734.40188213077,762.4727308261174
7814,Kinmen,2013_23,116899.03562476464,763.5469730147582
7815,Kinmen,2013_24,117063.9015549009,764.6227286952699
7816,Kinmen,2013_25,117228.99999999994,765.6999999999999
7817,Kinmen,2013_26,117394.33128798407,766.7787890643
7818,Kinmen,2013_27,117382.69746948243,766.6980469565474
7819,Kinmen,2013_28,117536.59644978664,767.697394811263
7820,Kinmen,2013_29,117690.69720511093,768.6980452597945
7821,Kinmen,2013_30,117845.0,769.7000000000003
7822,Kinmen,2013_31,118113.82871971624,771.4688928570373
7823,Kinmen,2013_32,118383.27069311781,773.2418509108261
7824,Kinmen,2013_33,118653.32731916262,775.0188835038343
7825,Kinmen,2013_34,118924.00000000003,776.8000000000003
7826,Kinmen,2013_35,119195.29014097789,778.5852097847821
7827,Kinmen,2013_36,119076.2075412542,777.7980747808634
7828,Kinmen,2013_37,119228.60988873435,778.7974319423503
7829,Kinmen,2013_38,119381.20729176755,779.7980731321327
7830,Kinmen,2013_39,119534.00000000001,780.7999999999997
7831,Kinmen,2013_40,119659.55205181908,781.5987734229444
7832,Kinmen,2013_41,119785.23597672627,782.3983640064695
7833,Kinmen,2013_42,119911.05191323397,783.1987725865457
7834,Kinmen,2013_43,120036.99999999999,783.9999999999998
7835,Kinmen,2013_44,120205.6442654842,785.1225865993624
7836,Kinmen,2013_45,120374.52546531595,786.2467805975426
7837,Kinmen,2013_46,120543.64393237283,787.3725842961276
7838,Kinmen,2013_47,120713.0,788.5000000000003
7839,Kinmen,2013_48,120882.59400201101,789.6290300173437
7840,Kinmen,2013_49,120849.76738895493,789.3735472759797
7841,Kinmen,2013_50,120986.68973486296,790.2480623196744
7842,Kinmen,2013_51,121123.7672132898,791.1235462032352
7843,Kinmen,2013_52,121260.99999999999,792.0000000000002
7844,Kinmen,2014_01,121382.81631577261,792.7987907277276
7845,Kinmen,2014_02,121504.75500571982,793.5983870951353
7846,Kinmen,2014_03,121626.81619277626,794.3987899147705
7847,Kinmen,2014_04,121749.0,795.2000000000004
7848,Kinmen,2014_05,121885.52020301112,796.0984761049723
7849,Kinmen,2014_06,122022.19348954516,796.9979673750742
7850,Kinmen,2014_07,122159.02003125851,797.898474957315
7851,Kinmen,2014_08,122295.99999999999,798.7999999999998
7852,Kinmen,2014_09,122460.66712390797,799.8728367371682
7853,Kinmen,2014_10,122625.55596611986,800.9471143589942
7854,Kinmen,2014_11,122790.66682517134,802.0228348006732
7855,Kinmen,2014_12,122955.99999999996,803.0999999999998
7856,Kinmen,2014_13,123121.5557899459,804.1786118973706
7857,Kinmen,2014_14,123094.7649135507,803.9984910562888
7858,Kinmen,2014_15,123233.68643353974,804.8979873251019
7859,Kinmen,2014_16,123372.76473670901,805.7984899310493
7860,Kinmen,2014_17,123511.99999999996,806.6999999999998
7861,Kinmen,2014_18,123620.60666586217,807.4240246830228
7862,Kinmen,2014_19,123729.30883182045,808.14869918846
7863,Kinmen,2014_20,123838.10658185005,808.8740240995363
7864,Kinmen,2014_21,123947.00000000003,809.5999999999998
7865,Kinmen,2014_22,124055.98917039334,810.3266274741231
7866,Kinmen,2014_23,124113.91253944345,810.6977652330332
7867,Kinmen,2014_24,124281.04985073149,811.797018964716
7868,Kinmen,2014_25,124448.41223655191,812.8977632133567
7869,Kinmen,2014_26,124616.00000000007,813.9999999999995
7870,Kinmen,2014_27,124734.08205788977,814.7489656749083
7871,Kinmen,2014_28,124852.27600648697,815.4986204770673
7872,Kinmen,2014_29,124970.58195181555,816.248965040547
7873,Kinmen,2014_30,125088.99999999999,816.9999999999998
7874,Kinmen,2014_31,125354.90096167021,818.7444052325593
7875,Kinmen,2014_32,125621.36714747216,820.4925350056516
7876,Kinmen,2014_33,125888.39975889956,822.2443972716733
7877,Kinmen,2014_34,126156.0,824.0000000000003
7878,Kinmen,2014_35,126424.16907738065,825.7593511770245
7879,Kinmen,2014_36,126257.37773527752,824.6741721673449
7880,Kinmen,2014_37,126358.83693671765,825.3488959222034
7881,Kinmen,2014_38,126460.37766978581,826.0241717158679
7882,Kinmen,2014_39,126562.00000000004,826.6999999999999
7883,Kinmen,2014_40,126662.38051417621,827.349234801224
7884,Kinmen,2014_41,126762.84064346302,827.99897946797
7885,Kinmen,2014_42,126863.38045100578,828.6492344006525
7886,Kinmen,2014_43,126963.99999999999,829.2999999999998
7887,Kinmen,2014_44,127153.32610008682,830.5222950553349
7888,Kinmen,2014_45,127342.93451935213,831.7463916362967
7889,Kinmen,2014_46,127532.8256787844,832.9722923981317
7890,Kinmen,2014_47,127723.00000000003,834.1999999999999
7891,Kinmen,2014_48,127913.45790524395,835.4295171049806
7892,Kinmen,2014_49,127838.8423045714,834.9739223334062
7893,Kinmen,2014_50,127954.7896758851,835.748562667026
7894,Kinmen,2014_51,128070.84220923464,836.5239216669781
7895,Kinmen,2014_52,128186.99999999994,837.2999999999997
7896,Kinmen,2014_53,128259.43857422163,837.774596333204
7897,Kinmen,2015_01,128331.91808353834,838.2494616759382
7898,Kinmen,2015_02,128404.43855108263,838.7245961806816
7899,Kinmen,2015_03,128476.99999999999,839.2
7900,Kinmen,2015_04,128549.60245344903,839.6756732865459
7901,Kinmen,2015_05,128588.60449405883,839.9240623785428
7902,Kinmen,2015_06,128700.3059359223,840.6487494786393
7903,Kinmen,2015_07,128812.10440980631,841.3740618393001
7904,Kinmen,2015_08,128923.99999999997,842.1000000000001
7905,Kinmen,2015_09,129048.56934102191,842.8988625133235
7906,Kinmen,2015_10,129173.25904381293,843.6984828716952
7907,Kinmen,2015_11,129298.0692246694,844.4988617940489
7908,Kinmen,2015_12,129423.00000000001,845.3000000000003
7909,Kinmen,2015_13,129476.96623670784,845.6747507164118
7910,Kinmen,2015_14,129530.95497602111,846.0496675727734
7911,Kinmen,2015_15,129584.96622732288,846.4247506427399
7912,Kinmen,2015_16,129639.00000000007,846.8000000000003
7913,Kinmen,2015_17,129686.9733643636,847.0998407079451
7914,Kinmen,2015_18,129734.96448143807,847.399787585529
7915,Kinmen,2015_19,129782.97335779294,847.6998406703451
7916,Kinmen,2015_20,129831.00000000003,847.9999999999998
7917,Kinmen,2015_21,129879.04441463365,848.300265612113
7918,Kinmen,2015_22,129988.21421001042,849.0231468071848
7919,Kinmen,2015_23,130145.61879295051,850.0475280829888
7920,Kinmen,2015_24,130303.21397934553,851.0731453168491
7921,Kinmen,2015_25,130460.99999999994,852.0999999999997
7922,Kinmen,2015_26,130620.20832755079,853.1480647680905
7923,Kinmen,2015_27,130779.61094528457,854.197418633421
7924,Kinmen,2015_28,130939.2080903037,855.2480631815533
7925,Kinmen,2015_29,131098.99999999994,856.2999999999998
7926,Kinmen,2015_30,131300.03709888508,857.6219356887077
7927,Kinmen,2015_31,131501.38248322718,858.9459121504682
7928,Kinmen,2015_32,131703.03662577443,860.2719325357789
7929,Kinmen,2015_33,131905.00000000003,861.6000000000001
7930,Kinmen,2015_34,132107.27308010313,862.9301177033641
7931,Kinmen,2015_35,131995.90598125607,862.1744252940456
7932,Kinmen,2015_36,132086.874612885,862.7492335551508
7933,Kinmen,2015_37,132177.90593806395,863.324425038638
7934,Kinmen,2015_38,132269.0,863.9
7935,Kinmen,2015_39,132334.70103098504,864.349648823539
7936,Kinmen,2015_40,132400.43469717161,864.7995316834995
7937,Kinmen,2015_41,132466.2010147704,865.2496487016945
7938,Kinmen,2015_42,132532.00000000003,865.7
7939,Kinmen,2015_43,132597.83166908738,866.1505857003564
7940,Kinmen,2015_44,132598.69963102927,866.1246873887522
7941,Kinmen,2015_45,132665.4328301084,866.5495831168578
7942,Kinmen,2015_46,132732.19961413115,866.9746872865219
7943,Kinmen,2015_47,132798.99999999997,867.4000000000001
7944,Kinmen,2015_48,132847.9729033921,867.724817501583
7945,Kinmen,2015_49,132896.96386674902,868.0497566384083
7946,Kinmen,2015_50,132945.9728967308,868.3748174560254
7947,Kinmen,2015_51,132994.99999999994,868.7
7948,Kinmen,2015_52,132986.2491363481,868.649995682625
7949,Kinmen,2016_01,132977.4988484894,868.5999942436104
7950,Kinmen,2016_02,132968.749136386,868.5499956827905
7951,Kinmen,2016_03,132960.00000000003,868.4999999999999
7952,Kinmen,2016_04,132951.25143929358,868.4500071950728
7953,Kinmen,2016_05,132969.49898200636,868.5499956827907
7954,Kinmen,2016_06,132978.9986426428,868.5999942436105
7955,Kinmen,2016_07,132988.49898195785,868.649995682625
7956,Kinmen,2016_08,132998.0,868.7000000000002
7957,Kinmen,2016_09,133019.99454337725,868.8499611644888
7958,Kinmen,2016_10,133041.99272410196,868.9999482163391
7959,Kinmen,2016_11,133063.99454277568,869.1499611600195
7960,Kinmen,2016_12,133085.99999999997,869.2999999999997
7961,Kinmen,2016_13,133101.9971154568,869.3999827493673
7962,Kinmen,2016_14,133117.99615378832,869.4999769982749
7963,Kinmen,2016_15,133133.99711522565,869.5999827480448
7964,Kinmen,2016_16,133149.99999999997,869.7000000000004
7965,Kinmen,2016_17,133166.0048083425,869.8000287554643
7966,Kinmen,2016_18,133158.74913761817,869.7499956887467
7967,Kinmen,2016_19,133167.49885013237,869.7999942515521
7968,Kinmen,2016_20,133176.2491375804,869.8499956885813
7969,Kinmen,2016_21,133185.00000000006,869.9
7970,Kinmen,2016_22,133250.7013673895,870.3246888963656
7971,Kinmen,2016_23,133316.4351458589,870.7495851276648
7972,Kinmen,2016_24,133382.2013513969,871.1746887951192
7973,Kinmen,2016_25,133448.00000000006,871.6000000000004
7974,Kinmen,2016_26,133499.96963374378,871.9497893781312
7975,Kinmen,2016_27,133551.95950640333,872.2997191332805
7976,Kinmen,2016_28,133603.96962586045,872.649789321784
7977,Kinmen,2016_29,133656.0,873.0000000000002
7978,Kinmen,2016_30,133708.05063670987,873.3503512243102
7979,Kinmen,2016_31,133846.3430051436,874.2473242264573
7980,Kinmen,2016_32,134036.95708273893,875.4964306038034
7981,Kinmen,2016_33,134227.84261882736,876.7473216783382
7982,Kinmen,2016_34,134419.00000000003,878.0000000000002
7983,Kinmen,2016_35,134485.94996481558,878.4246917632192
7984,Kinmen,2016_36,134552.93327534708,878.8495889513745
7985,Kinmen,2016_37,134619.949948203,879.2746916638304
7986,Kinmen,2016_38,134687.00000000003,879.6999999999997
7987,Kinmen,2016_39,134729.7296616209,879.9748711437672
7988,Kinmen,2016_40,134772.47287929387,880.2498281737976
7989,Kinmen,2016_41,134815.22965731955,880.524871116927
7990,Kinmen,2016_42,134858.0,880.8000000000002
7991,Kinmen,2016_43,134900.78391163863,881.0752148498696
7992,Kinmen,2016_44,134921.95449135103,881.2246927419803
7993,Kinmen,2016_45,134985.93931221135,881.6495902568092
7994,Kinmen,2016_46,135049.95447696428,882.0746926432217
7995,Kinmen,2016_47,135114.0,882.4999999999999
7996,Kinmen,2016_48,135141.2417601442,882.6749479702479
7997,Kinmen,2016_49,135168.4890127873,882.8499306224134
7998,Kinmen,2016_50,135195.7417590367,883.0249479633719
7999,Kinmen,2016_51,135223.0,883.2000000000002
8000,Kinmen,2016_52,135250.2637367851,883.3750867391764
8001,Kinmen,2017_01,135225.99990017008,883.2249989385892
8002,Kinmen,2017_02,135228.99986689244,883.2499985847724
8003,Kinmen,2017_03,135231.99990016856,883.2749989385692
8004,Kinmen,2017_04,135234.99999999997,883.3000000000002
8005,Kinmen,2017_05,135261.7420667828,883.4749480173491
8006,Kinmen,2017_06,135288.48942167993,883.6499306852232
8007,Kinmen,2017_07,135315.24206573705,883.8249480104855
8008,Kinmen,2017_08,135342.00000000006,883.9999999999999
8009,Kinmen,2017_09,135366.49335021738,884.1749480584928
8010,Kinmen,2017_10,135390.99113308833,884.3499307400888
8011,Kinmen,2017_11,135415.49334941513,884.5249480516399
8012,Kinmen,2017_12,135440.00000000006,884.6999999999996
8013,Kinmen,2017_13,135463.7437555543,884.8499618665602
8014,Kinmen,2017_14,135487.4916735859,884.9999491525411
8015,Kinmen,2017_15,135511.24375482454,885.1499618622511
8016,Kinmen,2017_16,135535.00000000006,885.3000000000002
8017,Kinmen,2017_17,135558.76040984242,885.4500635700982
8018,Kinmen,2017_18,135541.99945777,885.3499957647058
8019,Kinmen,2017_19,135548.9992770142,885.3999943528347
8020,Kinmen,2017_20,135555.9994577513,885.4499957645463
8021,Kinmen,2017_21,135563.0,885.4999999999998
8022,Kinmen,2017_22,135626.20578204092,885.8997292520053
8023,Kinmen,2017_23,135689.44103356014,886.299638948364
8024,Kinmen,2017_24,135752.70576829766,886.6997291705316
8025,Kinmen,2017_25,135815.99999999997,887.1000000000005
8026,Kinmen,2017_26,135862.9756227027,887.399847938708
8027,Kinmen,2017_27,135909.9674931901,887.6997972287702
8028,Kinmen,2017_28,135956.975617082,887.9998479044443
8029,Kinmen,2017_29,136003.99999999994,888.2999999999997
8030,Kinmen,2017_30,136051.0406475677,888.6002535497173
8031,Kinmen,2017_31,136205.55152239662,889.6220456946619
8032,Kinmen,2017_32,136407.40173465663,890.9460589732693
8033,Kinmen,2017_33,136609.5510794243,892.2720427641526
8034,Kinmen,2017_34,136812.0,893.6000000000004
8035,Kinmen,2017_35,136869.4637859462,893.9747641772703
8036,Kinmen,2017_36,136926.95170783583,894.3496855257455
8037,Kinmen,2017_37,136984.46377580648,894.7247641113407
8038,Kinmen,2017_38,137042.00000000003,895.0999999999998
8039,Kinmen,2017_39,137099.56039056255,895.475393257693
8040,Kinmen,2017_40,137095.21899131985,895.4497949027693
8041,Kinmen,2017_41,137148.45864974204,895.7997265014095
8042,Kinmen,2017_42,137201.71898329238,896.1497948493397
8043,Kinmen,2017_43,137254.99999999997,896.5000000000001
8044,Kinmen,2017_44,137305.22242824337,896.8248234203971
8045,Kinmen,2017_45,137355.46323317467,897.1497645320989
8046,Kinmen,2017_46,137405.722421518,897.4748233777474
8047,Kinmen,2017_47,137455.99999999997,897.8000000000004
8048,Kinmen,2017_48,137486.2400194291,897.9999332046873
8049,Kinmen,2017_49,137516.48669159636,898.1999109329726
8050,Kinmen,2017_50,137546.74001796538,898.3999331947713
8051,Kinmen,2017_51,137577.00000000003,898.6000000000001
8052,Kinmen,2017_52,137607.26663916453,898.8001113585789
8053,Kinmen,2018_01,137588.99843028956,898.674990612222
8054,Kinmen,2018_02,137600.99790699192,898.7499874826145
8055,Kinmen,2018_03,137612.9984301983,898.8249906116996
8056,Kinmen,2018_04,137624.99999999994,898.8999999999997
8057,Kinmen,2018_05,137629.2498031477,898.9249989571261
8058,Kinmen,2018_06,137633.49973752754,898.9499986094886
8059,Kinmen,2018_07,137637.7498031436,898.9749989571067
8060,Kinmen,2018_08,137641.99999999994,898.9999999999995
8061,Kinmen,2018_09,137663.99472741346,899.149962472896
8062,Kinmen,2018_10,137685.99296951015,899.2999499610794
